"island","archipelago","ka0","ka1","ka2","ka3","ka4","ka5","ka6","ka7","ka8","ka9","ka10","ka11","ka12","ka13","ka14","ka15","ka16","ka17","ka18","ka19","ka20","ka21","ka22","ka23","ka24","ka25","ka26","ka27","ka28","ka29","ka30","ka31","ka32","ka33","ka34","ka35","ka36","ka37","ka38","ka39","ka40","ka41","ka42","ka43","ka44","ka45","ka46","ka47","ka48","ka49","ka50","ka51","ka52","ka53","ka54","ka55","ka56","ka57","ka58","ka59","ka60","ka61","ka62","ka63","ka64","ka65","ka66","ka67","ka68","ka69","ka70","ka71","ka72","ka73","ka74","ka75","ka76","ka77","ka78","ka79","ka80","ka81","ka82","ka83","ka84","ka85","ka86","ka87","ka88","ka89","ka90","ka91","ka92","ka93","ka94","ka95","ka96","ka97","ka98","ka99","ka100","ka101","ka102","ka103","ka104","ka105","ka106","ka107","ka108","ka109","ka110","ka111","ka112","ka113","ka114","ka115","ka116","ka117","ka118","ka119","ka120","ka121","ka122","ka123","ka124","ka125","ka126","ka127","ka128","ka129","ka130","ka131","ka132","ka133","ka134","ka135","ka136","ka137","ka138","ka139","ka140"
"Antsiferov","Kuriles",16.9717279999957,16.9717279999957,16.9717279999957,16.9717279999957,16.9717279999957,16.9717279999957,16.9717279999957,16.9717279999957,17.5569599999954,19.8978879999948,23.9945119999969,26.3354399999946,28.6763679999931,31.6025279999948,34.5286879999951,36.2843839999963,37.4548479999969,39.7957759999969,39.7957759999969,40.3810079999971,40.9662399999966,40.3810079999971,40.3810079999971,39.7957759999969,38.0400799999974,36.2843839999963,36.2843839999963,35.1139199999951,34.5286879999951,33.9434559999954,33.9434559999954,32.1877599999948,31.6025279999948,31.6025279999948,31.0172959999931,31.0172959999931,31.0172959999931,31.0172959999931,31.0172959999931,31.0172959999931,31.6025279999948,32.1877599999948,32.7729919999954,33.9434559999954,33.9434559999954,34.5286879999951,34.5286879999951,34.5286879999951,34.5286879999951,34.5286879999951,34.5286879999951,34.5286879999951,34.5286879999951,34.5286879999951,34.5286879999951,33.9434559999954,33.9434559999954,33.9434559999954,32.7729919999954,32.1877599999948,32.1877599999948,31.6025279999948,31.6025279999948,31.6025279999948,32.1877599999948,32.1877599999948,33.9434559999954,33.9434559999954,33.9434559999954,33.9434559999954,32.7729919999954,33.9434559999954,33.9434559999954,31.0172959999931,25.7502079999963,20.4831199999954,19.3126559999948,19.3126559999948,19.3126559999948,19.3126559999948,19.3126559999948,17.5569599999954,17.5569599999954,19.3126559999948,19.3126559999948,19.3126559999948,20.4831199999954,21.653583999998,24.5797439999975,25.7502079999963,26.3354399999946,27.5059039999951,27.5059039999951,27.5059039999951,28.0911359999946,27.5059039999951,25.1649759999969,22.8240479999977,19.8978879999948,19.3126559999948,17.5569599999954,17.5569599999954,17.5569599999954,17.5569599999954,17.5569599999954,17.5569599999954,19.3126559999948,20.4831199999954,21.0683519999966,21.653583999998,21.653583999998,21.0683519999966,21.0683519999966,20.4831199999954,19.3126559999948,16.9717279999957,16.9717279999957,16.9717279999957,16.386495999998,15.2160319999989,12.8751039999989,12.8751039999989,12.8751039999989,12.8751039999989,12.8751039999989,12.8751039999989,12.8751039999989,12.8751039999989,12.8751039999989,16.9717279999957,20.4831199999954,20.4831199999954,20.4831199999954,19.8978879999948,19.8978879999948,19.3126559999948,19.3126559999948,19.3126559999948,19.8978879999948,20.4831199999954,24.5797439999975
"Atlasova","Kuriles",173.813903999999,176.740064,178.495760000001,179.666224000003,179.666224000003,179.666224000003,180.836688000004,180.836688000004,184.348080000008,193.711792000009,202.490272000008,212.439216000007,221.217696000007,232.337104000007,239.945120000004,253.990688000005,263.939632000006,271.547648000003,280.911359999999,285.593215999999,288.519375999997,287.348911999997,282.667055999999,274.473808000003,268.036256000002,261.013472000006,253.990688000005,252.234992000004,241.115584000003,238.189424000006,235.263264000006,234.678032000007,232.337104000007,231.166640000006,227.070016000009,227.070016000009,227.070016000009,227.070016000009,227.070016000009,227.070016000009,232.337104000007,233.507568000007,235.263264000006,235.848496000006,238.189424000006,239.945120000004,239.945120000004,239.945120000004,239.945120000004,239.945120000004,239.945120000004,239.945120000004,239.945120000004,239.945120000004,239.945120000004,238.189424000006,238.189424000006,235.848496000006,235.263264000006,234.678032000007,233.507568000007,233.507568000007,233.507568000007,233.507568000007,233.507568000007,234.678032000007,235.263264000006,235.848496000006,235.848496000006,235.263264000006,235.263264000006,235.263264000006,238.189424000006,227.070016000009,208.34259200001,195.46748800001,190.785632000006,189.029936000006,187.859472000006,187.859472000006,186.689008000006,186.103776000007,186.103776000007,186.689008000006,187.859472000006,190.785632000006,193.711792000009,200.149344000009,204.831200000009,208.34259200001,212.439216000007,213.609680000007,214.780144000007,214.780144000007,215.365376000007,213.609680000007,207.172128000009,201.319808000008,193.711792000009,189.029936000006,186.103776000007,184.348080000008,184.348080000008,184.348080000008,183.177616000006,184.348080000008,189.029936000006,193.711792000009,196.63795200001,198.978880000009,198.978880000009,198.393648000008,198.393648000008,194.297024000009,189.029936000006,181.421920000005,173.813903999999,170.302511999998,165.620655999995,164.450191999995,163.864959999995,162.694495999994,162.694495999994,162.694495999994,163.864959999995,163.864959999995,162.694495999994,162.694495999994,162.694495999994,179.666224000003,194.297024000009,194.88225600001,193.711792000009,193.711792000009,191.956096000009,190.785632000006,189.615168000007,190.785632000006,191.956096000009,194.88225600001,206.00166400001
"Chirinkotan","Kuriles",7.60801600000145,7.60801600000145,7.60801600000145,7.60801600000145,7.60801600000145,7.60801600000145,7.60801600000145,7.60801600000145,7.60801600000145,10.5341759999991,10.5341759999991,10.5341759999991,10.5341759999991,11.1194079999994,11.1194079999994,12.289872,15.8012640000023,15.8012640000023,16.3864960000032,16.3864960000032,16.3864960000032,16.3864960000032,16.3864960000032,15.8012640000023,15.8012640000023,14.045568000002,12.289872,11.1194079999994,11.1194079999994,11.1194079999994,11.1194079999994,11.1194079999994,11.1194079999994,11.1194079999994,10.5341759999991,10.5341759999991,10.5341759999991,10.5341759999991,10.5341759999991,10.5341759999991,11.1194079999994,11.1194079999994,11.1194079999994,11.1194079999994,11.1194079999994,11.1194079999994,11.1194079999994,11.1194079999994,11.1194079999994,11.1194079999994,11.1194079999994,11.1194079999994,11.1194079999994,11.1194079999994,11.1194079999994,11.1194079999994,11.1194079999994,11.1194079999994,11.1194079999994,11.1194079999994,11.1194079999994,11.1194079999994,11.1194079999994,11.1194079999994,11.1194079999994,11.1194079999994,11.1194079999994,11.1194079999994,11.1194079999994,11.1194079999994,11.1194079999994,11.1194079999994,11.1194079999994,10.5341759999991,10.5341759999991,10.5341759999991,10.5341759999991,7.60801600000145,7.60801600000145,7.60801600000145,7.60801600000145,7.60801600000145,7.60801600000145,7.60801600000145,7.60801600000145,10.5341759999991,10.5341759999991,10.5341759999991,10.5341759999991,10.5341759999991,10.5341759999991,10.5341759999991,10.5341759999991,10.5341759999991,10.5341759999991,10.5341759999991,10.5341759999991,10.5341759999991,10.5341759999991,7.60801600000145,7.60801600000145,7.60801600000145,7.60801600000145,7.60801600000145,7.60801600000145,7.60801600000145,7.60801600000145,10.5341759999991,10.5341759999991,10.5341759999991,10.5341759999991,10.5341759999991,10.5341759999991,10.5341759999991,7.60801600000145,7.60801600000145,7.60801600000145,7.02278400000086,7.02278400000086,7.02278400000086,7.02278400000086,7.02278400000086,7.02278400000086,7.02278400000086,7.02278400000086,7.02278400000086,7.02278400000086,7.02278400000086,7.02278400000086,7.60801600000145,10.5341759999991,10.5341759999991,10.5341759999991,10.5341759999991,10.5341759999991,10.5341759999991,7.60801600000145,10.5341759999991,10.5341759999991,10.5341759999991,10.5341759999991
"Ekarma","Kuriles",39.2105440000055,39.795776000004,39.795776000004,39.795776000004,39.795776000004,39.795776000004,39.795776000004,39.795776000004,40.9662400000023,44.4776320000055,48.5742559999988,50.3299519999982,53.2561119999953,56.1822719999942,57.352735999995,59.108431999993,60.2788959999935,62.6198239999959,63.7902879999962,64.3755199999959,64.3755199999959,64.3755199999959,64.3755199999959,63.205055999995,60.2788959999935,60.2788959999935,59.108431999993,58.5231999999944,57.9379679999944,57.352735999995,57.352735999995,56.767503999995,56.1822719999942,56.1822719999942,55.5970399999936,55.0118079999939,55.0118079999939,55.0118079999939,55.0118079999939,56.1822719999942,56.1822719999942,56.767503999995,57.352735999995,57.352735999995,57.352735999995,57.352735999995,57.9379679999944,57.9379679999944,57.9379679999944,57.9379679999944,57.9379679999944,57.9379679999944,57.352735999995,57.352735999995,57.352735999995,57.352735999995,57.352735999995,57.352735999995,57.352735999995,56.767503999995,56.767503999995,56.1822719999942,56.1822719999942,56.1822719999942,56.767503999995,56.767503999995,57.352735999995,57.352735999995,57.352735999995,57.352735999995,57.352735999995,57.352735999995,57.352735999995,55.0118079999939,49.1594879999988,46.2333280000032,42.7219360000029,41.5514720000032,40.9662400000023,40.9662400000023,40.9662400000023,40.9662400000023,40.9662400000023,40.9662400000023,40.9662400000023,42.7219360000029,44.4776320000055,47.4037920000008,48.5742559999988,49.7447199999988,50.3299519999982,50.3299519999982,50.3299519999982,50.3299519999982,50.9151839999977,50.3299519999982,48.5742559999988,47.4037920000008,44.4776320000055,41.5514720000032,40.9662400000023,40.9662400000023,40.9662400000023,40.3810080000017,39.795776000004,40.9662400000023,41.5514720000032,44.4776320000055,46.8185600000026,46.8185600000026,46.8185600000026,46.8185600000026,46.8185600000026,44.4776320000055,41.5514720000032,39.795776000004,39.2105440000055,38.6253120000052,38.6253120000052,38.6253120000052,38.6253120000052,38.0400800000052,38.0400800000052,38.0400800000052,38.6253120000052,38.6253120000052,38.0400800000052,38.0400800000052,38.0400800000052,39.795776000004,44.4776320000055,44.4776320000055,44.4776320000055,44.4776320000055,44.4776320000055,42.7219360000029,42.1367040000023,42.7219360000029,44.4776320000055,44.4776320000055,48.5742559999988
"Iturup","Kuriles",3423.0219680001,3437.06753600009,3451.69833600009,3470.42576000009,3470.42576000009,3470.42576000009,3482.71563200009,3482.71563200009,3595.0801760001,3829.17297600009,4083.1636640001,4351.78515200011,4615.1395520001,4851.57328000011,5039.43275200011,5225.53652800012,5435.63481600009,5605.3520960001,5873.9735840001,6012.08833600011,6080.56048000011,6044.27609600011,5931.32632000008,5678.50609600012,5504.69219200009,5341.41246400009,5225.53652800012,5162.91670400013,5089.76270400012,5018.94963200012,4961.01166400012,4918.87496000012,4851.57328000011,4822.89691200008,4780.76020800009,4757.3509280001,4757.3509280001,4757.3509280001,4757.3509280001,4800.65809600009,4851.57328000011,4893.12475200012,4943.45470400014,4984.42094400012,5018.94963200012,5039.43275200011,5066.35342400011,5066.35342400011,5066.35342400011,5066.35342400011,5066.35342400011,5066.35342400011,5039.43275200011,5039.43275200011,5039.43275200011,5018.94963200012,5001.39267200012,4984.42094400012,4943.45470400014,4918.87496000012,4893.12475200012,4871.47116800011,4871.47116800011,4871.47116800011,4893.12475200012,4918.87496000012,4961.01166400012,4984.42094400012,4984.42094400012,4961.01166400012,4943.45470400014,4961.01166400012,5001.39267200012,4757.3509280001,4271.02313600011,3919.8839360001,3757.77467200009,3703.34809600009,3668.81940800008,3647.16582400009,3631.94979200009,3612.05190400009,3612.05190400009,3631.94979200009,3668.81940800008,3740.80294400009,3860.19027200011,4009.42443200008,4187.9201920001,4287.9948640001,4351.78515200011,4388.0695360001,4401.52987200011,4401.52987200011,4419.6720640001,4388.0695360001,4240.0058400001,4028.73708800008,3829.17297600009,3687.54683200007,3612.05190400009,3579.27891200008,3579.27891200008,3566.40380800009,3550.0173120001,3579.27891200008,3687.54683200007,3860.19027200011,3954.9978560001,3989.52654400009,3989.52654400009,3970.2138880001,3970.2138880001,3877.16200000011,3687.54683200007,3516.6590880001,3423.0219680001,3379.1295680001,3349.86796800011,3319.43590400011,3293.1004640001,3277.88443200009,3277.88443200009,3277.88443200009,3293.1004640001,3293.1004640001,3277.88443200009,3253.88992000011,3277.88443200009,3470.42576000009,3877.16200000011,3897.0598880001,3860.19027200011,3829.17297600009,3796.98521600009,3757.77467200009,3726.17214400009,3740.80294400009,3796.98521600009,3897.0598880001,4205.4771520001
"Ketoy","Kuriles",83.6881760000005,83.6881760000005,83.6881760000005,84.2734080000005,84.2734080000005,84.2734080000005,84.2734080000005,84.2734080000005,88.3700320000019,98.9042079999952,104.756528000002,113.535008,124.654416000005,134.018128000014,163.279728000011,183.177616000004,191.370864000003,200.149344000008,203.075504000007,213.024448000011,214.780144000012,213.609680000011,208.342592000006,202.490272000007,197.223184000003,187.859472000006,183.177616000004,180.836688000007,179.080992000008,162.694496000011,156.256944000018,151.575088000022,134.018128000014,133.432896000013,132.847664000014,132.262432000014,132.262432000014,132.262432000014,132.262432000014,133.432896000013,134.018128000014,147.478464000015,155.086480000018,160.938800000014,162.694496000011,163.279728000011,165.62065600001,165.62065600001,165.62065600001,165.62065600001,165.62065600001,165.62065600001,163.279728000011,163.279728000011,163.279728000011,162.694496000011,161.524032000013,160.938800000014,155.086480000018,151.575088000022,147.478464000015,134.018128000014,134.018128000014,134.018128000014,147.478464000015,151.575088000022,156.256944000018,160.938800000014,160.938800000014,156.256944000018,155.086480000018,156.256944000018,161.524032000013,132.262432000014,111.19408,101.830368000001,94.2223520000001,91.2961919999984,89.5404959999999,88.9552640000022,88.3700320000019,88.3700320000019,88.3700320000019,88.3700320000019,89.5404959999999,92.4666559999993,99.4894399999961,103.000832,107.682688,112.364544,113.535008,114.120240000001,114.120240000001,114.120240000001,115.875936000003,114.120240000001,110.023616,103.000832,98.9042079999952,91.2961919999984,88.3700320000019,87.7848000000028,87.7848000000028,87.7848000000028,87.7848000000028,87.7848000000028,91.2961919999984,99.4894399999961,102.415600000001,103.000832,103.000832,102.415600000001,102.415600000001,100.659903999999,91.2961919999984,86.0291040000028,83.6881760000005,83.1029439999999,81.9324800000037,80.1767840000031,80.1767840000031,79.5915520000033,79.5915520000033,79.5915520000033,80.1767840000031,80.1767840000031,79.5915520000033,78.4210880000062,79.5915520000033,84.2734080000005,100.659903999999,101.245136,99.4894399999961,98.9042079999952,95.9780479999972,94.2223520000001,91.2961919999984,92.4666559999993,95.9780479999972,101.245136,108.26792
"Kharimkotan","Kuriles",80.1767839999962,80.7620159999947,80.7620159999947,81.3472479999945,81.3472479999945,81.3472479999945,81.3472479999945,81.3472479999945,83.688175999996,86.0291039999986,91.8814239999965,96.5632799999989,100.659903999999,105.341760000001,107.097456000003,110.023616000001,114.705472000001,117.0464,120.557791999999,121.728255999998,122.898719999999,122.313487999998,121.143023999999,118.216864,115.290704000002,112.364544000001,110.023616000001,108.853152000003,107.682688000002,107.097456000003,105.926992000001,105.926992000001,105.341760000001,104.756528000002,104.756528000002,103.586064000001,103.586064000001,103.586064000001,103.586064000001,104.756528000002,105.341760000001,105.926992000001,105.926992000001,105.926992000001,107.097456000003,107.097456000003,107.682688000002,107.682688000002,107.682688000002,107.682688000002,107.682688000002,107.682688000002,107.097456000003,107.097456000003,107.097456000003,107.097456000003,106.512224000002,105.926992000001,105.926992000001,105.926992000001,105.926992000001,105.341760000001,105.341760000001,105.341760000001,105.926992000001,105.926992000001,105.926992000001,105.926992000001,105.926992000001,105.926992000001,105.926992000001,105.926992000001,106.512224000002,103.586064000001,95.3928159999983,89.540495999998,84.8586399999957,84.2734079999957,84.2734079999957,83.688175999996,83.688175999996,83.688175999996,83.688175999996,83.688175999996,84.2734079999957,84.8586399999957,87.7848000000009,90.7109599999971,94.2223519999983,95.3928159999983,96.5632799999989,96.5632799999989,96.5632799999989,96.5632799999989,96.5632799999989,96.5632799999989,94.8075839999983,90.7109599999971,86.0291039999986,84.2734079999957,83.688175999996,83.688175999996,83.688175999996,83.1029439999953,83.1029439999953,83.688175999996,84.2734079999957,87.7848000000009,90.1257279999977,90.1257279999977,90.1257279999977,90.1257279999977,90.1257279999977,88.3700320000009,84.2734079999957,81.9324799999942,80.1767839999962,80.1767839999962,79.5915519999953,77.8358559999933,77.8358559999933,77.2506239999945,77.2506239999945,77.2506239999945,77.8358559999933,77.8358559999933,77.2506239999945,77.2506239999945,77.2506239999945,81.3472479999945,88.3700320000009,88.9552639999994,87.7848000000009,86.0291039999986,86.0291039999986,84.8586399999957,84.2734079999957,84.8586399999957,86.0291039999986,88.9552639999994,94.8075839999983
"Kunashir","Kuriles",1632.21204800003,1644.50192000003,1661.47364800004,1696.00233600004,1696.00233600004,1696.00233600004,1737.55380800004,1737.55380800004,6796.299216,10226.9292000001,12191.553024,13736.5655040001,15543.1766880001,16632.8786720001,17582.1249760001,18400.279312,19132.989776,19995.036512,20742.9630079999,21119.852416,21231.046496,21174.864224,20915.021216,20369.5849920001,19378.787216,18819.890656,18400.279312,18109.419008,17787.541408,17441.6692960001,17119.206464,16928.4208320001,16632.8786720001,16538.6563200001,16348.4559200001,16250.1369440001,16250.1369440001,16250.1369440001,16250.1369440001,16445.6044320001,16632.8786720001,16844.1474240001,17019.1317920001,17249.7132000001,17441.6692960001,17582.1249760001,17676.3473280001,17676.3473280001,17676.3473280001,17676.3473280001,17676.3473280001,17676.3473280001,17582.1249760001,17582.1249760001,17582.1249760001,17441.6692960001,17338.6684640001,17249.7132000001,17019.1317920001,16928.4208320001,16844.1474240001,16745.8284480001,16745.8284480001,16745.8284480001,16844.1474240001,16928.4208320001,17119.206464,17249.7132000001,17249.7132000001,17119.206464,17019.1317920001,17119.206464,17338.6684640001,16250.1369440001,13275.9879200001,10701.5523520001,9749.37988800011,9257.19977600009,7725.64763200004,7550.66326400002,7347.00252800002,7147.43841600001,7147.43841600001,7347.00252800002,7725.64763200004,9636.43011200011,10427.6637760001,11711.0775520001,12786.733968,13411.1765120001,13736.5655040001,13949.5899520001,14056.1021760001,14056.1021760001,14160.2734720001,13949.5899520001,13079.3499680001,11836.902432,10226.9292000001,7913.50710400005,7147.43841600001,6606.684048,6606.684048,2122.63646400002,2027.82888000002,6606.684048,7913.50710400005,10427.6637760001,10937.4008480001,11589.3492960001,11589.3492960001,11073.1746720001,11073.1746720001,10507.2553280001,7913.50710400005,1867.47531200003,1632.21204800003,1583.05256000002,1555.54665600003,1525.11459200002,1446.69350400001,1436.74456000002,1436.74456000002,1436.74456000002,1446.69350400001,1446.69350400001,1436.74456000002,1425.62515200002,1436.74456000002,1696.00233600004,10507.2553280001,10594.4548960001,10427.6637760001,10226.9292000001,10003.9558080001,9749.37988800011,9460.86051200012,9636.43011200011,10003.9558080001,10594.4548960001,12882.1267840001
"Makanrushi","Kuriles",59.693664000004,60.2788960000034,61.4493600000037,62.0345920000043,62.0345920000043,62.0345920000043,62.0345920000043,62.0345920000043,63.7902880000037,67.3016800000052,73.7392320000067,81.9324800000037,95.9780480000086,118.802096000006,131.677200000009,149.234160000008,162.694496000001,172.058208000003,183.762848000005,187.859472000004,189.615168000004,189.615168000004,186.103776000007,174.984368000001,166.205887999999,156.256944000008,149.234160000008,141.626144000001,135.773824000005,131.09196800001,128.165808000008,126.995344000009,118.802096000006,115.875936000008,112.364544000006,111.779312000008,111.779312000008,111.779312000008,111.779312000008,114.705472000008,118.802096000006,122.313488000011,127.580576000008,128.165808000008,131.09196800001,131.677200000009,134.603360000008,134.603360000008,134.603360000008,134.603360000008,134.603360000008,134.603360000008,131.677200000009,131.677200000009,131.677200000009,131.09196800001,129.336272000009,128.165808000008,127.580576000008,126.995344000009,122.313488000011,120.55779200001,120.55779200001,120.55779200001,122.313488000011,126.995344000009,128.165808000008,128.165808000008,128.165808000008,128.165808000008,127.580576000008,128.165808000008,129.336272000009,111.779312000008,77.8358560000064,71.3983040000073,66.1312160000043,64.9607520000045,63.7902880000037,63.7902880000037,63.7902880000037,63.7902880000037,63.7902880000037,63.7902880000037,63.7902880000037,66.1312160000043,70.2278400000061,73.1540000000058,75.4949280000064,77.8358560000064,81.9324800000037,82.5177120000043,83.1029440000049,83.1029440000049,83.6881760000052,82.5177120000043,77.2506240000061,73.7392320000067,67.3016800000052,64.3755200000031,63.7902880000037,63.7902880000037,63.7902880000037,63.7902880000037,63.2050560000028,63.7902880000037,64.3755200000031,70.2278400000061,72.5687680000058,72.5687680000058,72.5687680000058,72.5687680000058,72.5687680000058,70.8130720000067,64.3755200000031,62.6198240000037,59.693664000004,57.9379680000032,56.1822720000032,56.1822720000032,56.1822720000032,56.1822720000032,56.1822720000032,56.1822720000032,56.1822720000032,56.1822720000032,56.1822720000032,54.4265760000049,56.1822720000032,62.0345920000043,70.8130720000067,70.8130720000067,70.2278400000061,67.3016800000052,66.1312160000043,66.1312160000043,65.545984000004,66.1312160000043,66.1312160000043,70.8130720000067,76.0801600000059
"Matua","Kuriles",61.4493600000011,61.4493600000011,63.2050560000009,63.2050560000009,63.2050560000009,63.2050560000009,63.7902880000011,63.7902880000011,72.5687680000011,87.1995679999953,111.194080000002,125.824879999997,150.404624000001,177.325295999998,184.933312000002,194.297023999998,206.586896000001,215.950608000001,222.973392,227.070015999999,227.655247999998,227.655247999998,224.143855999999,220.632464000001,211.268752000002,201.905040000002,194.297023999998,190.785632,187.274240000002,183.177616000002,180.836687999998,179.666223999998,177.325295999998,175.569599999997,172.643439999999,171.472975999999,171.472975999999,171.472975999999,171.472975999999,173.813904000001,177.325295999998,178.495759999997,180.251455999999,181.421919999999,183.177616000002,184.933312000002,186.689008000003,186.689008000003,186.689008000003,186.689008000003,186.689008000003,186.689008000003,184.933312000002,184.933312000002,184.933312000002,183.177616000002,182.007151999999,181.421919999999,180.251455999999,179.666223999998,178.495759999997,177.910527999997,177.910527999997,177.910527999997,178.495759999997,179.666223999998,180.836687999998,181.421919999999,181.421919999999,180.836687999998,180.251455999999,180.836687999998,182.007151999999,171.472975999999,120.557791999998,100.074671999997,84.858639999995,76.080159999998,76.080159999998,75.4949279999994,75.4949279999994,75.4949279999994,75.4949279999994,75.4949279999994,76.080159999998,80.7620159999963,88.9552639999973,105.341759999998,113.535008000001,121.143023999996,125.824879999997,126.995343999997,127.580575999995,127.580575999995,128.165807999995,126.995343999997,118.802095999999,107.097456000002,87.1995679999953,76.080159999998,75.4949279999994,71.3983040000017,71.3983040000017,70.8130720000041,69.6426080000055,71.3983040000017,76.080159999998,88.9552639999973,103.000831999995,103.000831999995,103.000831999995,103.000831999995,103.000831999995,90.1257279999985,76.080159999998,64.9607520000014,61.4493600000011,59.1084320000008,58.5232,56.7675039999979,56.7675039999979,56.1822719999982,56.1822719999982,56.1822719999982,56.7675039999979,56.7675039999979,56.1822719999982,55.5970399999993,56.1822719999982,63.2050560000009,90.1257279999985,90.1257279999985,88.9552639999973,87.1995679999953,86.0291039999942,84.858639999995,79.5915519999957,80.7620159999963,86.0291039999942,90.1257279999985,113.535008000001
"Onekotan","Kuriles",470.526528000004,474.623152000005,475.793616000006,478.134544000009,478.134544000009,478.134544000009,479.890240000008,479.890240000008,495.106272000007,519.100784,544.265759999998,574.697823999992,606.885583999994,632.050560000001,661.897392000004,699.352240000009,736.221856000014,771.921008000007,803.523536000004,831.029440000001,840.978384000002,835.711296000003,814.642944000005,783.040416000009,752.023120000007,722.176288000006,699.352240000009,681.795280000009,670.090640000002,658.971232000002,647.266591999998,643.169968,632.050560000001,630.294863999998,627.368703999998,625.613007999996,625.613007999996,625.613007999996,625.613007999996,629.1244,632.050560000001,640.243808000001,644.340432,649.607519999999,658.971232000002,661.897392000004,667.164480000002,667.164480000002,667.164480000002,667.164480000002,667.164480000002,667.164480000002,661.897392000004,661.897392000004,661.897392000004,658.971232000002,654.289375999998,649.607519999999,644.340432,643.169968,640.243808000001,634.976720000001,634.976720000001,634.976720000001,640.243808000001,643.169968,647.266591999998,649.607519999999,649.607519999999,647.266591999998,644.340432,647.266591999998,654.289375999998,625.613007999996,565.334111999993,527.879263999994,507.981376000003,503.884752000004,501.543824000002,498.617664000004,497.447200000007,496.276736000006,496.276736000006,497.447200000007,501.543824000002,507.396144000003,523.197408,538.413439999996,551.873775999997,567.675039999993,574.697823999992,581.135375999988,584.061535999989,584.061535999989,584.061535999989,581.135375999988,560.652255999994,540.754367999997,519.100784,502.129056000003,496.276736000006,493.350576000005,493.350576000005,491.594880000005,489.839184000005,493.350576000005,502.129056000003,523.197408,532.561119999993,537.828207999995,537.828207999995,534.316815999994,534.316815999994,524.367871999997,502.129056000003,484.572096000003,470.526528000004,464.674208000001,461.162816000003,455.895728000004,453.554800000005,452.384336000006,452.384336000006,452.384336000006,453.554800000005,453.554800000005,452.384336000006,450.043408000005,452.384336000006,478.134544000009,524.367871999997,526.708799999996,523.197408,519.100784,515.004159999998,507.981376000003,505.055216000003,507.396144000003,515.004159999998,526.708799999996,553.044239999998
"Paramushir","Kuriles",2538.73641600001,2551.61152000002,2566.24232000002,2578.53219200002,2578.53219200002,2578.53219200002,2603.11193600003,2603.11193600003,2743.56761600001,8682.50195200008,10671.7055199999,12352.491824,13607.229232,14768.914752,15994.3905599999,17099.308576,18005.832944,18464.0696000001,18879.58432,19188.001584,19296.854736,19236.57584,19003.653504,18643.7358240001,18208.323216,17634.210624,17099.308576,16735.879504,16231.9947519999,15883.781712,15368.777552,15122.39488,14768.914752,14681.715184,14499.7080320001,14402.5595200001,14402.5595200001,14402.5595200001,14402.5595200001,14592.174688,14768.914752,15025.246368,15215.446768,15455.97712,15883.781712,15994.3905599999,16083.3458239999,16083.3458239999,16083.3458239999,16083.3458239999,16083.3458239999,16083.3458239999,15994.3905599999,15994.3905599999,15994.3905599999,15883.781712,15776.684256,15455.97712,15215.446768,15122.39488,15025.246368,14866.648496,14866.648496,14866.648496,15025.246368,15122.39488,15368.777552,15455.97712,15455.97712,15368.777552,15215.446768,15368.777552,15776.684256,14402.5595200001,11969.750096,9344.39934399996,3105.826224,2909.18827199999,2851.25030399999,2822.57393599999,2793.897568,2770.48828800001,2770.48828800001,2793.897568,2851.25030399999,3044.376864,9006.13524800004,10119.831744,11468.2062719999,12062.801984,12352.491824,12516.356784,12643.352128,12643.352128,12736.989248,12516.356784,11796.521424,10242.730464,8682.50195200008,2877.00051199999,2770.48828800001,2720.15833600001,2720.15833600001,2692.0672,2676.265936,2720.15833600001,2877.00051199999,9006.13524800004,9589.611552,9947.77353599998,9947.77353599998,9726.55583999995,9726.55583999995,9093.92004799995,2877.00051199999,2639.98155200002,2538.73641600001,2095.715792,2081.08499200002,2065.86896000002,2044.21537600001,2038.36305600002,2038.36305600002,2038.36305600002,2044.21537600001,2044.21537600001,2038.36305600002,2017.87993600002,2038.36305600002,2578.53219200002,9093.92004799995,9226.76771199999,9006.13524800004,8682.50195200008,8481.76737600002,3105.826224,2964.20007999999,3044.376864,8481.76737600002,9226.76771199999,11595.7868479999
